names,R01-003,R01-004,R01-005,R01-006,R01-007,R01-012,R01-013,R01-014,R01-015,R01-016,R01-017,R01-018,R01-021,R01-022,R01-023,R01-024,R01-026,R01-027,R01-028,R01-029,R01-031,R01-032,R01-033,R01-034,R01-035,R01-037,R01-038,R01-039,R01-040,R01-041,R01-042,R01-043,R01-046,R01-048,R01-049,R01-051,R01-052,R01-054,R01-055,R01-056,R01-057,R01-059,R01-060,R01-061,R01-062,R01-063,R01-064,R01-065,R01-066,R01-067,R01-068,R01-069,R01-071,R01-072,R01-073,R01-076,R01-077,R01-078,R01-079,R01-080,R01-081,R01-083,R01-084,R01-089,R01-091,R01-093,R01-094,R01-096,R01-097,R01-098,R01-099,R01-100,R01-101,R01-102,R01-103,R01-104,R01-105,R01-106,R01-107,R01-108,R01-109,R01-110,R01-111,R01-112,R01-113,R01-114,R01-115,R01-116,R01-117,R01-118,R01-119,R01-120,R01-121,R01-122,R01-123,R01-124,R01-125,R01-126,R01-127,R01-128,R01-129,R01-130,R01-131,R01-132,R01-133,R01-134,R01-135,R01-136,R01-137,R01-138,R01-139,R01-140,R01-141,R01-142,R01-144,R01-145,R01-146,R01-147,R01-148,R01-149,R01-150,R01-151,R01-152,R01-153,R01-154,R01-156,R01-157,R01-158,R01-159,R01-160
log-sigma-3-0-mm-3D_Median,-250.5666656,-118.4754601,-224.5672302,-186.9391479,-259.4252014,-56.81412888,-87.14380264,-81.55120468,-95.90039825,-218.2345047,-92.9171257,-40.62116623,-298.2159729,-113.4825211,-76.02514648,-94.03594971,-201.6695251,65.98149109,-59.06157303,-31.69451523,-160.4832764,-57.61905289,-195.8895721,-68.06177139,-144.7256241,-69.09851074,-1483.25238,-24.38656044,-111.7419052,-170.723175,-72.33042908,-153.3073578,-221.9779053,-216.5616913,-252.350029,-127.2032776,11.50550461,-5.786642551,34.96481705,-181.1134796,-190.1569595,-211.7702179,-190.3518753,-235.5549469,-60.64564514,-255.814621,-208.3207092,-26.87593937,-104.4004173,-125.1139412,-208.0886841,-6.510652542,-293.4270935,-355.1150513,-173.1387329,-187.8509064,-59.34733582,-89.34775162,-143.5039673,-30.9286871,-54.34877777,-332.2478943,-124.2668495,-58.31884956,-2208.590576,-224.9202423,-309.1159973,-222.5069733,-280.1078033,-29.26196384,-151.2291641,-13.71199131,-82.02937317,-142.1759796,-118.7696419,-57.74576187,-96.07447052,-166.1168365,6.265527725,-192.2752686,-96.6460762,-65.00524139,-209.07724,-16.01020432,6.370903015,-77.27388763,-277.7306519,-315.6669006,-294.5174255,-87.21926117,-154.67836,-68.04888916,-251.7336426,-210.7031555,-132.6151581,-99.85197449,-111.9535637,-228.7115631,-117.3500061,-134.85672,-160.4517975,-17.7589674,-120.8518448,-68.94133377,-1083.736145,218.761261,-138.1096039,-108.3453827,-83.1319809,-334.0462036,-173.7125244,-235.4910583,-86.66864777,-97.6127243,-229.6221619,-102.3011093,-23.06537819,-110.1671867,-37.25611687,-5.119381905,-660.2229919,-78.08752441,-46.40527725,-103.3231888,67.31478882,-18.23028374,-36.77733994,53.57858467,-2195.781982,-7.63665247
log-sigma-3-0-mm-3D_Minimum,-547.3533936,-413.691803,-457.0305481,-488.441864,-596.6939697,-378.0754395,-320.2110596,-437.7047729,-381.7332764,-449.0884705,-478.8326416,-372.0283508,-600.269165,-372.777832,-532.1447754,-401.699585,-439.56604,-51.19502258,-392.7518005,-356.0546875,-375.1125793,-813.3117065,-456.4685669,-416.5646362,-389.6339417,-280.5062256,-4156.885254,-329.7865601,-396.4892578,-433.5870972,-439.0826721,-306.9132996,-546.701416,-454.4516907,-468.1980591,-344.0577087,-115.1587601,-392.2309265,-231.8468933,-481.0236206,-428.2640381,-525.8766479,-579.420105,-443.5070801,-229.6506348,-492.5443726,-635.6195068,-501.6066284,-318.5217285,-474.4042358,-544.8970947,-463.1384277,-623.5088501,-630.3483887,-627.5679932,-477.1958618,-473.3033142,-406.7240601,-511.093689,-325.1118164,-458.1911011,-603.1304932,-356.3985291,-470.3583679,-5625.79248,-488.000824,-512.7637329,-527.7936401,-521.6495972,-245.3826294,-453.9952087,-377.1421814,-308.1764832,-422.4207153,-1056.84375,-359.8549194,-408.8477478,-510.8190613,-1227.711182,-638.6221924,-421.6225281,-463.4160461,-498.4327698,-393.4239197,-427.2677612,-430.1318665,-668.3583374,-657.3200684,-570.6994019,-414.428772,-565.3102417,-265.2366638,-463.0554199,-586.2935791,-362.0391541,-517.5734863,-778.2415161,-582.4399414,-314.4846802,-469.0427246,-406.8803406,-121.2242355,-386.5647278,-472.2073364,-5449.935547,-1205.779297,-442.4125671,-363.4181519,-567.7481689,-648.295166,-591.9505005,-485.0164185,-597.043396,-361.1416016,-515.6535645,-319.5112305,-437.8148804,-334.0435486,-317.2014465,-316.9086914,-1789.088989,-289.030426,-275.8088684,-391.1955261,-68.93859863,-344.184082,-318.2128601,-162.4330597,-7168.499512,-232.5895996
log-sigma-3-0-mm-3D_Range,690.4402924,616.3959351,535.2195587,658.3136292,837.13414,546.7726288,452.7100372,655.1858063,499.4329224,535.1305847,541.4380875,1007.894257,582.5991859,489.928009,964.4006348,1381.69751,528.0751724,254.9520416,784.1643372,581.8957977,537.4900513,1154.281006,619.3547821,784.6665649,666.3758545,533.2547913,7109.520508,576.5122528,634.8491516,459.9568787,953.2808533,462.9462738,847.5943909,622.8240204,490.5589828,552.386673,283.1375046,689.8048706,534.2080383,617.6141663,464.3832474,507.8398628,629.5702209,527.9648209,392.9419556,867.9225464,760.7989883,841.8829346,580.6542664,990.3898315,716.6033325,922.8030701,719.3938675,636.8623881,804.938736,557.1543427,789.792511,547.4513092,645.1226501,497.4752808,740.5990906,643.9791183,583.844986,748.6113586,7466.925659,756.8323364,648.9310608,701.5891571,684.9924011,412.1440582,657.9354706,795.6997681,446.9243164,772.3268433,1437.852692,719.7459717,617.9851227,630.3416061,2480.805664,809.7749481,682.1765137,758.8344116,648.1325073,697.0028381,843.2813416,1083.665314,735.6115112,731.7409668,649.0023956,808.3321533,834.8920593,414.5692902,542.9298859,757.7547455,407.696888,711.9287109,1050.291626,718.9071198,625.6042175,782.7136536,692.1919861,216.268219,544.6044922,753.9527588,9501.633789,2488.346191,674.3949127,459.9676666,715.6169128,825.0365906,834.341095,759.9753723,902.0780945,812.9934998,650.9763794,501.786087,911.4573364,603.1327515,685.5592041,783.654541,2018.092697,583.7684631,526.0936279,581.6602783,254.0344849,592.8677826,534.6169281,422.9752655,9842.425781,441.9174194
log-sigma-3-0-mm-3D_RobustMeanAbsoluteDeviation,94.62447017,83.75929587,45.03537658,55.6374841,101.8765387,49.83069856,52.80304947,65.59783868,65.32068557,73.72231768,42.04304947,62.90219847,79.09550602,57.19449893,48.53336668,268.5018706,85.68960533,29.18645148,69.8789236,42.08888526,60.09675425,58.65384235,87.60513847,53.5007589,63.83815844,40.71186449,710.5634868,49.39537438,58.64777234,55.78890592,51.16751902,59.90505662,78.02645983,61.29310385,66.46612458,50.31178764,35.07216464,23.73862522,85.75508122,47.82413098,69.86660091,67.50182594,69.22405297,53.05918195,52.12924498,92.43101789,95.51736536,44.17953032,61.535221,75.3980772,82.9822165,33.81653241,104.0220401,80.10922314,114.6276669,62.017062,77.70918032,57.05323377,90.66893277,66.84446544,78.69027486,67.70671691,58.03063933,61.29636881,920.9234182,82.26365305,75.581708,81.56500878,82.31302549,41.90308033,48.48462424,59.10006911,69.87039524,61.44157042,56.38946789,67.21419477,65.63822496,49.6027138,536.1544213,85.85619563,62.92932187,63.02817523,59.02226203,42.58139117,112.328588,63.36958668,89.94531943,84.99656516,56.42378065,52.48886528,59.34806795,44.94589817,60.13551028,67.33369145,51.89001486,65.62789731,65.83820026,83.09268385,40.79111568,70.85565464,56.39175385,21.03034099,63.12208868,70.45600968,884.2365818,560.3377186,58.95359555,55.04883801,81.60817496,99.53912818,54.80086799,70.89836336,98.90093346,57.55239967,81.06171335,51.44625484,39.53862313,46.04877612,34.66602021,23.97301084,256.6856662,65.04762908,37.07146813,51.16561379,31.51425022,45.20460457,40.89030257,53.27951399,791.5899603,31.72322793
log-sigma-3-0-mm-3D_RootMeanSquared,299.4499061,182.9483125,236.3433963,203.354843,309.4269083,106.8959268,133.1948489,156.8678309,140.0404129,246.5312976,142.2084959,126.2345909,336.7091835,152.405996,119.5806441,403.7408338,241.4002726,82.76476704,137.3059311,93.37757683,181.5128697,135.6471468,237.2609498,125.2944859,176.040884,105.0426459,1850.098753,89.11597935,147.9850175,202.6925809,119.5351225,176.2825279,253.0051439,233.792787,277.9749537,150.0283245,58.67234429,66.55160432,133.8297117,203.6604751,227.4695417,258.9947127,242.4276697,247.6339997,98.26953442,267.263777,278.660421,93.29756867,143.7945918,181.1644016,259.4280039,81.54282649,340.1623789,378.1559446,262.8224736,215.1919254,147.0393834,145.9917154,210.7109502,110.5139748,157.6126436,358.4206036,160.9953614,121.7366245,2707.824151,243.2672436,320.9185098,258.6450523,304.0469349,77.09661667,167.8314167,121.7751883,133.2472851,169.9187939,167.6759442,127.9746155,146.7373799,179.5199485,716.6920231,268.9964571,151.9874682,147.1694602,231.5767834,86.97591208,162.4733466,155.6113371,330.8499201,352.5096484,306.2861476,132.9830268,177.2912639,100.5382745,258.1504582,254.0993033,167.7592943,165.9645545,212.8909912,282.1079955,138.3896415,198.8706562,184.8580845,38.20715081,164.8659753,153.0296888,1807.212166,772.2125601,166.509134,144.6439199,178.3842692,377.0698924,199.2563234,256.4423129,191.9103312,136.1785712,266.3824358,136.2923478,92.40342644,136.0857142,83.85595851,65.26899567,858.1835633,124.1212083,85.39257527,149.1023352,84.95567371,94.57448326,89.23283948,102.4801916,2812.517004,69.5073808
log-sigma-3-0-mm-3D_Skewness,-0.110324782,-0.020804943,0.124098113,0.300503869,0.117124544,-0.425397522,-0.254590165,-0.380346821,-0.399446014,0.253527373,-1.258897777,0.195506738,-0.244438166,-0.191916342,0.194436156,0.761469395,-0.00240572,0.177361928,0.219805206,-0.885702171,0.187586439,-0.64867529,0.164681057,-0.089559801,0.511972354,0.062886766,0.479259299,-0.014771214,-0.029886693,-0.373326566,0.441543303,0.4711969,0.385393186,0.370588491,0.028935738,0.149257589,0.148578995,-1.121237065,0.105840092,-0.151753614,-0.169288257,-0.555328493,-0.636438388,0.413463935,-0.034432037,0.888369324,-0.316049697,-0.777135702,0.310839266,0.734089355,-0.101022686,0.545996012,-0.012159631,0.081272565,-0.261436742,-0.101164077,-0.262069057,-0.587226962,-0.250648497,-0.343856916,-0.370935301,-0.022295098,-0.090672823,-0.493073202,-0.010623427,0.660306691,0.361706337,0.143492757,0.340708926,0.092712614,-0.082277949,0.07418878,-0.052351404,0.367380565,-1.333499616,-0.005627165,-0.126793552,0.157738211,0.005784436,-0.390877291,0.007047968,-0.680604579,0.224539457,-0.630973761,0.007066852,1.154119932,-0.337362472,-0.062236597,0.197162432,0.471977865,0.148590369,0.017323369,0.344388862,-0.364996303,-0.344311253,-0.572863065,-1.127501794,-0.26744672,0.66156934,-0.325831589,0.462547003,0.233296168,-0.060310864,-0.34260017,0.132843618,-0.136304962,0.157765561,-0.209439551,-0.701142991,0.127799885,-0.050654894,0.62473026,-0.26901115,0.549299127,0.088235343,0.085922909,-0.268293953,0.044832669,0.172652162,-0.427861729,-0.469883811,0.344048378,-0.371365871,-0.365125633,-0.292301,-0.655153336,-0.157233319,-0.096108027,-0.092126908,-1.057211301
log-sigma-3-0-mm-3D_TotalEnergy,182153633.8,58875685.46,386627674.2,233521476.1,102907028.5,213972794.5,34658558.02,116086679.5,1845228839,61449274.21,87364467.26,1412860150,135811497.5,157286522.6,1230574692,721304474.3,261988972.9,28256277.49,638229380,730812880.2,118116444.3,503755443.5,169194709.6,241463115.1,355340347,46594966.53,40745948134,134013051.3,305577912.9,38761631.21,625155176.2,65305581.26,267099196.2,270398405.6,85699797.19,220654915.1,19714876.7,1274257008,91307177.04,497090632,101296218,50752704.53,78304679.8,113937386.7,15663494.06,315373314.9,91886656.58,798269701.6,565787821.3,251026161,50171649.13,1288741132,164066116.7,135298239.9,150639225.3,276919237.3,565455118.5,158934184.9,152699901.2,44547288.92,88088829.22,99383425.67,142160882.5,1553062453,3846509133,417771621.3,217951148.3,255141767.9,199316622.9,113742246.6,693120098.4,385550878,280097320.2,402019335.5,1288606992,110872676.9,270031092.6,480445564.3,19441556210,67854441.65,65561453.71,58760735.06,140259661.6,1155767090,434108340.6,2691471289,52696467.24,95374016.22,369059541.4,561631636,548618415.9,7320389.22,418674419.6,305833043.9,37959935.15,157313696.2,143683542.2,239466991.1,57608043.74,166054137.9,235317442.8,26334546.17,140855637.2,216847414,1.14141E+11,9184401090,409615420.8,138131137.1,121216346.8,217908648.1,1031597546,386365159.3,390310830.8,294213377.6,150925775.9,295028543.1,1501817983,451048788.5,315336435.2,1992575983,2204852072,235896172.6,80294417.67,228428727.9,671224.384,677828011.6,505934687.2,36680193.13,9891737652,312781638.6
log-sigma-3-0-mm-3D_Uniformity,0.048153432,0.05119144,0.087844158,0.07338655,0.040672503,0.08371258,0.077193919,0.062666161,0.096169226,0.057776695,0.097653892,0.108783563,0.055094753,0.071563445,0.084772969,0.032256121,0.058651624,0.139168617,0.061836639,0.154822918,0.069760194,0.06840382,0.050973296,0.072010481,0.065910232,0.101997717,0.006027654,0.081255328,0.073999024,0.075788619,0.086810227,0.074706504,0.052175679,0.066722091,0.064119697,0.081122162,0.117404869,0.240716086,0.05409032,0.081438826,0.066784967,0.067292048,0.062280794,0.076291856,0.091285667,0.05352036,0.043591186,0.134492214,0.073742228,0.053648473,0.049593217,0.115074708,0.041476704,0.052246176,0.037715359,0.066664858,0.052756726,0.07786534,0.048269037,0.070689955,0.051211393,0.063851639,0.075083333,0.105925238,0.005266088,0.054479658,0.060283388,0.050369386,0.053821417,0.095837455,0.085923905,0.066568469,0.06650138,0.066595853,0.071883864,0.062989507,0.063663696,0.084605006,0.013398339,0.050293202,0.061376604,0.063840832,0.068876739,0.151753381,0.044906854,0.062316136,0.047043784,0.048875732,0.069767139,0.074244088,0.071356403,0.091624276,0.07248467,0.061730735,0.080828046,0.061091334,0.058451413,0.054398205,0.098614949,0.056740688,0.070959741,0.193228346,0.065016825,0.062725957,0.004642071,0.015873706,0.072452756,0.076360709,0.052487587,0.045097775,0.072746318,0.056543291,0.042137185,0.070327181,0.051987017,0.081345756,0.128704362,0.088551006,0.113561681,0.222582109,0.021063042,0.06780103,0.145720459,0.087755758,0.13354145,0.148620193,0.122149344,0.084612564,0.009310463,0.192097393
log-sigma-3-0-mm-3D_Variance,21145.33842,17582.11634,6259.386569,9644.671547,28312.03088,7235.652604,8673.630976,14653.45934,8523.587273,14248.29624,7779.036063,10568.68732,15793.17809,9055.800569,8112.921347,157259.6345,14870.93745,2376.372916,14739.10114,5257.97149,9585.545246,14048.05486,18375.77063,10593.05796,12019.82144,5446.416969,1462517.544,7460.632786,8877.398895,8990.90213,8208.195392,9643.866275,18216.89915,10954.46842,11519.28239,7081.770529,3282.684824,3587.590359,16796.8518,7563.40857,10989.51233,12335.30558,14736.82401,8672.155308,5841.466971,25348.99708,26327.14764,5762.708397,9686.058016,19618.28703,19774.53971,6616.254297,26719.88942,16793.27776,34216.49811,10362.26025,17252.56874,9382.722205,20338.42426,10386.13271,20080.97509,12824.56079,8755.790023,7964.075753,2295464.022,19222.45378,13750.75779,18404.24058,17141.87797,5338.54395,6792.06667,14374.19551,10649.07355,11194.24648,12885.42288,12381.48763,11647.3529,6671.937852,513294.4049,23790.15089,14206.91502,14979.29658,10387.56211,5282.14252,26397.25121,19352.25927,22626.55784,21046.22883,10282.89531,10468.60965,9912.296711,6120.225185,9296.337709,13924.92831,7648.041591,14745.21699,26558.59375,18005.31607,5886.983048,17589.808,10089.17759,1241.31993,11270.19788,15177.37496,2296787.561,565046.6956,9388.058855,7965.943192,20388.20124,24646.66125,9292.657406,16817.37923,26967.03641,11631.55118,17206.74272,7428.562134,6501.62319,6279.738308,5163.685242,3616.194608,165981.1742,10736.2648,3757.817412,7827.273099,3138.221759,6241.691734,5361.809987,6969.413997,3146842.477,3632.35225
log-sigma-2-5-mm-3D_10Percentile,-396.4823486,-298.7795441,-293.4097504,-264.2560852,-436.2753845,-159.0860748,-208.866655,-256.8489655,-215.0007141,-338.8028625,-211.6201294,-207.6773285,-435.7488708,-225.4122742,-177.7373352,-300.6547607,-316.9372559,-16.99386444,-211.5885315,-156.3016235,-261.992627,-201.1624374,-318.904303,-203.9386978,-249.8984711,-170.9193573,-2646.436206,-138.2297974,-220.9766754,-301.3608978,-183.5619934,-230.0049194,-351.7075958,-314.4908691,-349.1471802,-218.9897583,-81.06734009,-110.5383759,-226.8083679,-282.507843,-300.8528137,-387.8797119,-366.2994385,-363.7458893,-205.0607635,-336.3018005,-451.526947,-158.4869339,-212.4210129,-262.4741913,-428.9396362,-94.74413605,-467.5588318,-498.0479736,-423.8794739,-287.1453949,-239.8289886,-228.9410217,-329.7863953,-178.1904297,-248.415947,-465.9952393,-234.5217346,-196.4063614,-4830.442383,-326.2347412,-397.7133667,-360.7345215,-396.963916,-133.8740082,-225.6463089,-162.2894913,-191.7927094,-243.0759979,-238.4792831,-203.7756775,-222.315329,-241.5207947,-957.939502,-452.935437,-234.4762299,-258.7237396,-317.1820801,-148.44953,-343.1986511,-208.2503906,-549.9006348,-500.1450653,-381.7788544,-207.8886536,-247.2173767,-198.6556854,-321.2300537,-367.0272522,-249.9246124,-273.4036865,-340.2088348,-411.5005676,-209.9129471,-305.8220215,-253.5476105,-65.92972565,-254.9351791,-228.8636749,-2691.817188,-743.954541,-244.316745,-202.8543625,-306.3836426,-478.6057251,-278.7147339,-337.5450989,-309.8691162,-191.3353561,-377.4570648,-196.1108795,-143.3365616,-190.2161545,-128.103035,-101.5444,-1241.010193,-176.8502472,-137.1482697,-218.8409363,-87.51595612,-159.2168884,-137.2312927,-66.0154541,-4144.73418,-126.8596878
log-sigma-2-5-mm-3D_90Percentile,-60.75684509,66.99081345,-72.8221817,-44.01495361,-56.29397774,47.66085815,20.76520462,42.2731411,3.492998433,-44.44830437,-6.921931744,5.172847652,-128.7905045,19.34937172,21.46297226,689.5095825,-22.95106888,141.335083,99.56591797,3.656504869,5.741448212,72.29682617,-7.701363277,65.2404213,0.469264424,7.68041048,105.1417984,101.7194168,6.227624416,-31.43589897,16.16133842,-15.77283134,-21.6937851,-50.9336853,-116.8973434,2.074902964,103.7780685,6.384287357,298.7643005,-37.29107323,-58.53774834,-88.23650665,-50.95445061,-114.4612503,73.51771088,48.73417816,20.83599091,8.194741154,17.03098145,65.99375305,-28.9700985,99.82460175,-64.28284302,-141.240097,84.13241272,-31.5235899,110.5369888,14.2147007,52.03691559,74.56399536,100.9250488,-192.9065033,-10.17437391,5.200034475,-561.1327881,11.34976864,-116.3959442,-8.431463623,-90.75354004,90.61248016,-8.635095119,94.10715408,58.83985901,15.39443169,5.545212936,75.1820755,47.19876099,-15.04220715,1048.14989,-28.68594513,65.40401154,51.8238678,-67.25259399,6.815666008,345.0245483,96.32033386,-103.3245773,-122.6478539,-118.4833145,44.16561089,1.502973747,43.39423752,-61.86550369,-68.67489624,-13.23197956,41.15714264,4.826742077,-72.5497879,-6.940025616,9.330906391,-19.51681786,44.17216415,30.83460159,48.3471653,1158.661743,1092.547327,-4.19970808,14.78789473,91.03106842,-133.7457733,-23.32333851,-48.48515396,122.6012924,61.50851326,-46.32594185,9.094268799,16.31484451,-5.052691126,38.32778854,9.134555817,-133.7474823,80.55991669,2.767883301,-11.92960052,50.88948212,8.109658241,15.2464674,191.4489029,-367.8592468,12.41557789
log-sigma-2-5-mm-3D_Energy,130703520.4,64930680.95,678339825.6,184555796.2,120946557.6,363627325.2,7433203.387,88905986.21,1440758508,60872896.37,75928621.57,1181333893,235026414.6,165874697.2,1057242791,661170210.8,294940147.9,28671072.75,630098907.8,588019862.5,133737757.7,790675870,145420137.3,283750435.6,286578613,57614960.93,32974360022,101210391.4,260653888.3,36649259.77,673169180.7,38717896.22,239805166.4,217744412.5,106741430.9,213920142.7,27796049.03,993015965.9,199498895.6,486720325.5,101823879.7,42488489.58,83733233.29,121445470.4,22114724.54,286546831.2,109031798.2,1160391062,349139331.5,236385674.1,64781163.69,1289040816,194418878.7,188175568.1,119927797.2,206596916.9,663191278.7,300617374.1,138399204,38854910.23,74909000.26,57660013.29,146403751.2,3314002086,9684296339,341703510,153551385.4,279946947.9,224792897.9,143820905.1,977653363.5,534774395.9,33758730.12,502827276.5,1522170681,134137420.5,208025980.6,230217363.5,22513836915,86617419.61,75971409.12,80516079.26,113141304.6,831384177.6,1101505010,2038893118,77549659.36,116050114.1,467880981.1,575114504.8,567342713.4,13879798.64,375985919.8,289438938,30542561.76,132784665.1,217289254.8,329152564.6,112319786.2,362845353.6,306243614.4,34086113.3,218931384.6,131821554.2,1.01032E+11,7842696394,553067028.9,104725486,211658338,351865261.6,1032730471,489755052.1,589632127.5,233168286.4,175723832.8,72773059.96,1301431043,112902191.9,90839637.08,526629527.2,222100803.8,64857826.04,21845598.77,178144034.8,279704.8561,174680706.6,136423315.2,13507194.77,1498917045,255631095.8
